countyfips,level,pct
05065,18_to_34,0.19666564155000
05065,35_to_49,0.22645962472500
05065,50_to_64,0.26953210305000
05065,65_or_older,0.30455307912500
05067,18_to_34,0.26341553530000
05067,35_to_49,0.22929711038000
05067,50_to_64,0.28186910736000
05067,65_or_older,0.22541824696000
05069,18_to_34,0.29816312619167
05069,35_to_49,0.23181378538750
05069,50_to_64,0.26318275433333
05069,65_or_older,0.20460326521667
05071,18_to_34,0.29178803353333
05071,35_to_49,0.24805741411667
05071,50_to_64,0.24740997485000
05071,65_or_older,0.21131474071667
05073,18_to_34,0.23104484355000
05073,35_to_49,0.21406320440000
05073,50_to_64,0.27278158630000
05073,65_or_older,0.28211036580000
05075,18_to_34,0.27138052251667
05075,35_to_49,0.23145371988333
05075,50_to_64,0.25304390590000
05075,65_or_older,0.24412185170000
05077,18_to_34,0.25881253645000
05077,35_to_49,0.24105689462500
05077,50_to_64,0.25232092840000
05077,65_or_older,0.24656970615000
05079,18_to_34,0.27934215692500
05079,35_to_49,0.24494231635000
05079,50_to_64,0.24901505387500
05079,65_or_older,0.22670047285000
05081,18_to_34,0.22510559742500
05081,35_to_49,0.24779359735000
05081,50_to_64,0.26125804767500
05081,65_or_older,0.26584275757500
05083,18_to_34,0.23034390418333
05083,35_to_49,0.25224219685000
05083,50_to_64,0.27322477815000
05083,65_or_older,0.24418912080000
05085,18_to_34,0.29335061730000
05085,35_to_49,0.26709617872500
05085,50_to_64,0.25144879003750
05085,65_or_older,0.18768354099375
05087,18_to_34,0.24314066042500
05087,35_to_49,0.23402296090000
05087,50_to_64,0.28406854402500
05087,65_or_older,0.23738371615000
05089,18_to_34,0.18941223697500
05089,35_to_49,0.19162730542500
05089,50_to_64,0.30200152915000
05089,65_or_older,0.31695892842500
05091,18_to_34,0.31080476930000
05091,35_to_49,0.22927530890000
05091,50_to_64,0.26153287220833
05091,65_or_older,0.19838704958333
05093,18_to_34,0.29412745553333
05093,35_to_49,0.24414735350000
05093,50_to_64,0.26563863737500
05093,65_or_older,0.19545648835000
05095,18_to_34,0.20638408666667
05095,35_to_49,0.22624053903333
05095,50_to_64,0.28271361000000
05095,65_or_older,0.28466176433333
05097,18_to_34,0.17137769556667
05097,35_to_49,0.21638221416667
05097,50_to_64,0.29166632950000
05097,65_or_older,0.31972325286667
05099,18_to_34,0.23983149703333
05099,35_to_49,0.22816737513333
05099,50_to_64,0.28838549016667
05099,65_or_older,0.24361563770000
05101,18_to_34,0.20452772470000
05101,35_to_49,0.21025293225000
05101,50_to_64,0.28504976375000
05101,65_or_older,0.30016957935000
05103,18_to_34,0.23880283045000
05103,35_to_49,0.23366170226667
05103,50_to_64,0.27902441983333
05103,65_or_older,0.24851104746667
05105,18_to_34,0.23685656250000
05105,35_to_49,0.23337703510000
05105,50_to_64,0.28136583280000
05105,65_or_older,0.24752466863333
05107,18_to_34,0.28371888340000
05107,35_to_49,0.22825206121667
05107,50_to_64,0.26017418761667
05107,65_or_older,0.22635450401667
05109,18_to_34,0.23837802080000
05109,35_to_49,0.24299271943333
05109,50_to_64,0.26320523526667
05109,65_or_older,0.25542402453333
05111,18_to_34,0.26641760422857
05111,35_to_49,0.24560417568571
05111,50_to_64,0.26368178144286
05111,65_or_older,0.22400781241429
05113,18_to_34,0.22885336555000
05113,35_to_49,0.21993035171667
05113,50_to_64,0.27380285425000
05113,65_or_older,0.27696528205000
05115,18_to_34,0.33497179580909
05115,35_to_49,0.22510888311818
05115,50_to_64,0.23796012320909
05115,65_or_older,0.20148969372727
05117,18_to_34,0.21777677733333
05117,35_to_49,0.22966843186667
05117,50_to_64,0.27509273676667
05117,65_or_older,0.27746205403333
05119,18_to_34,0.30864238721684
05119,35_to_49,0.24558780460632
05119,50_to_64,0.25256333050211
05119,65_or_older,0.18185830730000
05121,18_to_34,0.26269100707500
05121,35_to_49,0.22665020245000
05121,50_to_64,0.25374900287500
05121,65_or_older,0.25663667062500
05123,18_to_34,0.29176406310000
05123,35_to_49,0.24766259296667
05123,50_to_64,0.25428086301667
05123,65_or_older,0.20521554166667
05125,18_to_34,0.26053731196667
05125,35_to_49,0.27176021894286
05125,50_to_64,0.25522666402857
05125,65_or_older,0.21113127704762
05127,18_to_34,0.24615055346667
05127,35_to_49,0.22573030393333
05127,50_to_64,0.26435730136667
05127,65_or_older,0.26316002893333
05129,18_to_34,0.20243664606667
05129,35_to_49,0.20245250023333
05129,50_to_64,0.28301184130000
05129,65_or_older,0.31167063716667
05131,18_to_34,0.29228635266154
05131,35_to_49,0.24849708036154
05131,50_to_64,0.25282740546538
05131,65_or_older,0.20513298912692
05133,18_to_34,0.26642138090000
05133,35_to_49,0.26147974575000
05133,50_to_64,0.24943816935000
05133,65_or_older,0.22244450790000
05135,18_to_34,0.18888112550000
05135,35_to_49,0.20486850180000
05135,50_to_64,0.27977898050000
05135,65_or_older,0.32474587280000
05137,18_to_34,0.21129071470000
05137,35_to_49,0.19882467946667
05137,50_to_64,0.28594468280000
05137,65_or_older,0.30393992300000
05139,18_to_34,0.26666094399000
05139,35_to_49,0.24211979803000
05139,50_to_64,0.26662070968000
05139,65_or_older,0.22442495748000
05141,18_to_34,0.19624913604000
05141,35_to_49,0.20596226746000
05141,50_to_64,0.26830104476000
05141,65_or_older,0.32881160074000
05143,18_to_34,0.36124207103750
05143,35_to_49,0.24696836680625
05143,50_to_64,0.22364904790625
05143,65_or_older,0.16748929058438
05145,18_to_34,0.30334831196154
05145,35_to_49,0.23902814183077
05145,50_to_64,0.24317265166923
05145,65_or_older,0.21352350299231
05147,18_to_34,0.21581410735000
05147,35_to_49,0.22339269195000
05147,50_to_64,0.28717038600000
